Date,Close,High,Low,Open,Volume,Daily_Return,Return_30,Return_60,Lag_1,Lag_7,Lag_14,Lag_30,MA_7,MA_14,MA_21,MA_50,MA_100,MA_200,EMA_7,EMA_14,EMA_21,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Hist,Volatility_7,Volatility_14,Volatility_21,Volatility_30,MA_ratio,Momentum_10,Volatility_change,Volume_change,MA20,STD20,Upper_Band,Lower_Band,ATR_14,Williams_%R,ROC_5,ROC_10,ROC_14,ROC_21,OBV,Stoch_%K,Stoch_%D,CCI
2015-11-05,202.9461669921875,206.0664133875281,202.16611262558703,205.6330434218748,10767454,-1.5452553991852414,6.662111568625795,-4.85092671815578,206.1314239501953,203.5853729248047,195.8172607421875,190.2701568603516,205.55719430106026,205.36372920445032,201.73118010021392,192.6012353515625,203.20401397705078,196.17464317321776,205.34827828639953,203.7249933369398,201.7799449450742,198.7961067549774,61.07747402977073,3.592437643886484,3.6699860853173063,-0.07754844143082229,0.011600598550748457,0.017402096557963743,0.01600771048843602,0.01669307922826986,0.981784558065447,-3.986968994140568,0.046895719851736795,0.0731838248405019,201.91745071411134,5.9842573665802945,213.88596544727193,189.94893598095075,4.281834127739229,-53.85687440384835,-0.4675755257465269,-1.9266943281640425,3.6405913467382733,4.2926336370223535,218636788.0,46.14312559550438,68.36689408621503,20.160224034106612
2015-11-06,206.36978149414065,206.87898868432345,203.2278672507946,203.56371777200965,8367190,1.6869569663195305,12.324570848822813,-1.7029558704259706,202.9461669921875,203.0220184326172,198.2224273681641,183.726303100586,206.03544616699222,205.9456830705915,202.1294664655413,193.1336282348633,203.3137643432617,196.28179725646973,205.6036540883348,204.07763175789995,202.19720281317115,199.0931136074936,62.27161301655205,3.4917943657359842,3.6343477414010423,-0.1425533756650581,0.01319499795856693,0.017638067993373793,0.01597616311179141,0.015381250222694712,0.9839609731227839,-0.7041931152343466,0.013559942885276177,-0.22291843550016555,202.60325546264647,5.64294971247105,213.88915488758857,191.31735603770437,4.39095032463945,-50.110922709805514,0.4959463976045149,-0.34006838211452634,4.11020802951033,4.224126278676277,227003978.0,49.8890772891712,54.796653294063795,38.92084671965932
2015-11-09,208.2874298095703,209.0999858276653,200.0967650530466,202.27444873910952,17031699,0.9292292221979803,13.04170427387672,-0.49172683128952954,206.36978149414065,203.8995513916016,208.7749786376953,184.2571563720703,206.66228594098772,205.91085815429688,202.87393043154762,193.62376770019532,203.43792449951172,196.3927082824707,206.27459801864367,204.63893816478935,202.7508598128438,199.4536750271829,49.00747499770355,3.526125048470817,3.6127032028149975,-0.08657815434418037,0.013446115907329465,0.010467291093915277,0.014569995734559239,0.015409782490112515,0.9859010010779453,3.986984252929659,-0.406551154137313,1.035533912818999,203.40390319824218,5.220506861557456,213.84491692135708,192.96288947512727,4.249329895371121,-26.673183052735226,0.15109615883101435,1.9515298863233757,-0.23352838127747305,8.11494634141396,244035677.0,73.32681694636952,56.45300661034836,39.88475699665663
2015-11-10,199.9450836181641,207.90822199595743,198.5474688015308,207.3665131814007,11486238,-4.005208667192894,10.198841632277578,-2.1370311486164195,208.2874298095703,205.35134887695312,207.301513671875,181.44027709960932,205.88996233258928,205.3853988647461,203.23919750395277,193.92430816650392,203.41961456298827,196.45126167297363,204.69221941852376,204.013090891906,202.4957892496911,199.47294595231944,38.29708936318605,2.847352286389679,3.4596330195299343,-0.6122807331402553,0.020877040200700796,0.014918432108137506,0.0174183851941261,0.017064592857395852,0.9871369952778671,-3.6402893066405966,0.4252428803484518,-0.325596465743083,203.73976364135743,4.72382527431095,213.18741418997934,194.29211309273552,4.733000547381822,-89.01192406869413,-4.595729567836934,-1.7880898093720892,-3.5486620060840255,3.9894055186534447,232549439.0,10.988075930519676,44.734656722020134,-30.439788745897967
2015-11-13,202.1769561767578,203.3687127909159,198.15746799539852,198.2766407639204,13682323,1.1162427793703245,11.84298035705529,-0.03212584276582886,199.9450836181641,207.9731903076172,206.93313598632807,180.76856994628903,205.06192888532365,205.04567173549108,203.66534423828125,194.20123138427735,203.32015686035157,196.49593780517577,204.06340360808227,203.76827292988622,202.46680442487894,199.5789855689641,42.85717559195333,2.4611429099728355,3.259934997618515,-0.7987920876456793,0.020674945788991494,0.015359164910001463,0.017523223942269777,0.017067592998772325,0.9883218633085818,-0.845062255859375,0.029542836584251386,0.19119271253129178,204.16717300415038,4.10732693768972,212.38182687952983,195.95251912877094,4.76782483652759,-69.33883360537956,-1.9184206355615938,-0.41624167781577365,-2.298413826717676,4.631361511482508,246231762.0,30.661166393857638,38.325353090248946,-63.38438433385038
2015-11-16,202.44778442382807,204.1162464203342,200.37845414262804,200.64931578292465,15346549,0.1339560413766927,11.126971161770927,-3.376585960828371,202.1769561767578,209.57666015625,207.073974609375,182.177001953125,204.04351806640625,204.71522957938058,204.0852973574684,194.46948608398438,203.18505432128907,196.5380093383789,203.65949881201874,203.59220779574514,202.4650753338743,199.69148748484113,43.079414324840904,2.1521145347347215,3.0383709050417567,-0.8862563703070352,0.020216721871188066,0.015367529154976434,0.01752443806310134,0.01705722751657573,0.9894751999297393,-1.4517669677735228,0.0005445768063552237,0.12163329282607926,204.50682525634767,3.618083635838267,211.7429925280242,197.27065798467115,4.541079848937319,-67.27292133672606,-0.24557377739418815,-0.7120010602599686,-2.2340761045775026,4.554599790143989,261578311.0,32.72707866251113,24.792106995629485,-54.80090680663854
2015-11-17,201.02850341796875,203.444532567793,200.69265291728763,203.2603564867744,8588142,-0.7010602807527078,7.590165105847824,-2.4140200936127676,202.44778442382807,206.1314239501953,204.30044555664065,186.84654235839844,203.3145294189453,204.4815194266183,204.3411908830915,194.78086059570313,203.04648483276367,196.59759292602538,203.00174996350626,203.25038054537498,202.3344778869738,199.74391948221867,44.89861463278037,1.7722537732416015,2.785147478681726,-1.0128937054401246,0.019613571248768166,0.015079539765182646,0.017530724955157798,0.01664362255179653,0.9907591323811126,-4.322845458984375,-0.01874012320975682,-0.4403861089551795,204.76738739013672,3.111543816997341,210.9904750241314,198.54429975614204,4.401782870377365,-78.09937712333765,-2.588207458233683,-2.1050971822808093,-1.601534509509811,2.7465544944721474,252990169.0,21.900622875899547,28.429622644089445,-86.33549737000637
2015-11-18,197.61573791503903,201.79773396818385,197.17153408830825,200.99599740979767,11249222,-1.6976525442434665,5.470094365636746,-3.4000550318447065,201.02850341796875,202.9461669921875,203.5853729248047,187.3666076660156,202.55303955078122,204.05511692592077,204.4268326532273,195.09353576660158,202.8666371154785,196.636742477417,201.65524695138947,202.49909486133018,201.9055015258888,199.66046138154496,41.414758960447315,1.1822020535294655,2.464558393651274,-1.2823563401218085,0.019777330820407484,0.015666970798756348,0.01798623672853194,0.01702178508236186,0.9921519920871764,-10.357452392578153,0.03895550147558424,0.3098551467826218,204.73705291748047,3.180893440343711,211.0988397981679,198.37526603679305,4.564295302862427,-96.84857041931647,-5.1235410145912414,-4.980186329429405,-2.932251430445629,0.9184467018050081,241740947.0,3.1514295799740784,19.259710372794924,-174.01595083909635
2015-11-19,202.5452880859375,203.4011940849081,198.7533263978005,199.11085913202984,12183206,2.494512948669003,5.26464041211312,-2.0794060736698206,197.61573791503903,206.36978149414065,203.0220184326172,192.41531372070312,202.00668334960935,204.02106475830078,204.63268316359748,195.4627655029297,202.7449690246582,196.69823944091797,201.87775723502648,202.5052539579445,201.9636639404387,199.77359184054077,49.39088513027777,1.0996788828358035,2.19158249148818,-1.0919036086523763,0.02134543768714206,0.017235806743623957,0.018599667209550193,0.016923989452586045,0.9937189374871922,-7.0313720703125,0.10013652064712741,0.08302654174662027,204.4255683898926,3.06767626125851,210.5609209124096,198.29021586737557,4.745380190857152,-61.8755933991276,1.3004593164886362,-3.3550358446738566,-0.23481706583363213,2.1808131275400227,253924153.0,38.124406600162935,21.058819685345526,-85.9030119236145
2015-11-20,205.1671600341797,206.45643596971328,200.5517940308828,202.38277877631683,11304265,1.2944620795768635,5.433986622751741,3.3340670147246954,202.5452880859375,208.2874298095703,203.8995513916016,194.593002319336,201.56093052455353,204.11160823277064,204.46088227771577,195.8657974243164,202.61994247436525,196.75380088806153,202.70010793481478,202.86017476810918,202.2548908580515,199.9851043187227,51.550501315919774,1.2316441927951018,1.9995948317495642,-0.7679506389544624,0.021722223123679787,0.017554343080168636,0.014613612791924323,0.016957948701752462,0.9954867277794045,-0.964263916015625,0.018481080768819602,-0.07214365414161095,204.3188507080078,2.998712345265196,210.31627539853818,198.32142601747742,5.0115915128193125,-43.27457216658796,1.4790033018439654,-0.4677908382608402,0.6216828992152005,-1.728089557023294,265228418.0,56.72542783270258,32.66708800427987,-10.745576034256112
2015-11-23,206.6622772216797,207.5615187527236,205.026316925646,205.8497212492832,10499517,0.7287312390788614,4.371847090426351,5.044319848716783,205.1671600341797,199.9450836181641,205.35134887695312,198.0057678222656,202.52052961077007,204.2052459716797,204.43044244675409,196.37652099609375,202.51820907592773,196.79271064758302,203.690650256531,203.36712176191858,202.6555623456541,200.24695423648572,51.60179119728566,1.4402685886398672,1.8877295831276248,-0.44746099448775767,0.013811282431065585,0.017559184402381925,0.014638158608239731,0.016733860519634332,0.997885136851769,3.7161102294921875,0.0002757905659687143,-0.07118976775579833,204.3053077697754,2.9868724264714257,210.27905262271824,198.33156291683255,4.948134856066768,-32.66737734593018,2.0817678048916077,1.831081751662371,0.638383118443538,-0.3083607248556425,275727935.0,67.33262265336036,54.06081902874197,66.30725574698654
2015-11-24,209.6849975585937,210.53006957170825,206.07721237101543,206.4997483775728,14806176,1.4626376799630636,8.840376398966153,16.653595192912096,206.6622772216797,202.1769561767578,207.9731903076172,192.6536865234375,203.59310695103233,204.32751791817802,204.56148347400483,196.95940002441407,202.46804656982422,196.86187370300294,205.1892370820467,204.20950520147528,203.29460191046675,200.61707358245073,52.071323618064156,1.828436111846628,1.8758708888714255,-0.04743477702479759,0.01413495205419872,0.017664980486722763,0.014974850147879363,0.015991346910535574,1.0004954048210382,3.3152160644530397,0.006025113804630111,0.41017686813593435,204.43585891723632,3.165948806493727,210.76775653022378,198.10396130424886,5.013914097595942,-11.222514180639873,4.306102862750154,1.6064445290635572,0.8230903456568313,1.3298312805965684,290534111.0,88.77748581865067,70.94517876823788,133.1697052237835
2015-11-26,214.2245483398437,214.93961379970932,209.80420679653648,210.4000850367789,23805828,2.164938280804507,11.416009967541974,16.565467498312024,209.6849975585937,202.44778442382807,209.57666015625,192.27447509765625,205.27550179617745,204.6595099312918,204.90198698497954,197.5663311767578,202.44323608398437,196.9614380645752,207.44806489649596,205.5448442865911,204.28823340404645,201.15070004352498,55.25094208694817,2.4738484814525066,1.9954664073876418,0.47838207406486477,0.015226880058930633,0.018463349524614918,0.015654570714638584,0.01631883419523603,1.0030711245715216,5.937118530273381,0.045195013857627586,0.607830948382621,204.93206405639648,3.847877871002784,212.62781979840204,197.23630831439093,5.22440801820384,-4.02443860831384,8.404599046633264,2.850444952775822,2.217750860295444,3.453149409025233,314339939.0,95.97556139112336,84.02855662104481,211.70576628491298
2015-11-27,212.14439392089844,215.0587963989896,211.07181014647185,214.30039535707985,10891864,-0.9710158966680704,9.789746530587195,14.723458365067788,214.2245483398437,201.02850341796875,206.1314239501953,193.22787475585932,206.86348615373885,205.08900778634205,205.2755083356585,198.0213671875,202.38559814453126,197.01898498535155,208.6221471525966,206.42478423783209,205.00242981466934,201.58182529361807,57.009336150864556,2.785383198718904,2.1534497656538947,0.6319334330650093,0.015703334030981043,0.018036716806193367,0.015496402762979275,0.01649975291408662,1.0050877442197892,12.199310302734347,-0.023107005467928432,-0.5424706924707681,205.36001510620116,4.153998714889762,213.6680125359807,197.05201767642163,5.063442216650736,-16.293172356143902,4.739239271213337,6.101330466335155,2.917056436846793,3.839418138754432,303448075.0,83.70682764329705,89.4866249510237,170.56450910887958
2015-11-30,209.5550079345703,213.3036484048285,208.51492589455523,212.0252063957232,29919205,-1.2205771448731362,8.225140872624204,11.269645314255715,212.14439392089844,197.61573791503903,202.9461669921875,193.62876892089844,208.569096156529,205.5610678536551,205.55977666945685,198.45516815185547,202.29079864501952,197.0730004119873,208.85536234809,206.84214739739718,205.41630055284216,201.89449912267503,57.812476887157985,2.791160147270034,2.2809918419771225,0.5101683052929116,0.014505429882531319,0.017811639208485594,0.015762553953739874,0.01673905678828233,1.0070134809785107,7.3780517578125,-0.012478856331019528,1.7469315628619673,205.68666458129883,4.216859269867992,214.12038312103482,197.25294604156284,5.122257301341092,-30.769317119601634,2.1386697070133613,3.649304004439591,3.2564502401453197,2.932251430445615,273528870.0,69.2306828798393,82.97102397141991,105.16021155679917
2015-12-01,209.2949981689453,212.09021327421635,208.2874177717434,208.8832960077665,12981379,-0.12407709469114403,6.971596411257175,10.717562055634854,209.5550079345703,202.5452880859375,206.36978149414065,195.6547393798828,209.53334045410156,205.77001190185544,205.85848999023438,198.90998748779296,202.20130813598632,197.13117240905763,208.96527130330384,207.16919416693693,205.76890942703335,202.18471477154836,53.73752206268963,2.7431366343850527,2.3734208004587085,0.3697158339263442,0.012840067395975758,0.017334315614853428,0.015745420810680127,0.016689959877993227,1.0090235098634899,6.847213745117244,-0.026798409065279416,-0.5661188524227164,205.95643692016603,4.268778300306306,214.49399352077864,197.4188803195534,5.112969716365163,-32.2229200304746,1.2739242897442737,3.382212240358472,1.4174636681910298,3.0898026651282264,260547491.0,67.77707996896636,73.57153016403424,82.88715563972997
2015-12-02,211.9060516357422,212.28525216248792,208.9916491131445,209.37084963989025,7573628,1.2475469980841147,8.21622712552248,14.259843354100754,209.2949981689453,205.1671600341797,208.2874298095703,195.8172607421875,210.49603925432478,206.02848488943914,206.23975190662202,199.40446044921876,202.11983505249023,197.2171650695801,209.70046638641344,207.80077516277765,206.32683144600688,202.56594366818342,54.54298160394002,2.8825397185749466,2.475244584081956,0.4072951344929905,0.012791384827484322,0.01746972823171527,0.01591629677861885,0.016787743265138107,1.0110907961726652,10.877548217773438,0.007811823660681894,-0.4165775454210219,206.28417205810547,4.466898563038982,215.21796918418343,197.3503749320275,4.7051398788455,-17.625641691110786,1.059233661448693,5.410948215217702,1.7373212725704332,3.9266885039700856,268121119.0,82.37435830833016,73.12737371904528,94.32182224467823
2015-12-03,211.74351501464844,214.289550731529,211.0717995694933,211.2451417580576,11361395,-0.07670220828480678,6.821169443844632,16.354111405724336,211.9060516357422,206.6622772216797,199.9450836181641,198.2224273681641,211.22193036760603,206.87122998918804,206.5441407703218,199.8820315551758,202.0633888244629,197.3164682006836,210.2112285434722,208.32647380969377,206.81925722497428,202.92584842686833,68.64085693125178,2.945943319542039,2.569384331173973,0.3765589883680658,0.012881524488146952,0.012847399853267261,0.01588139462680439,0.01670162927353872,1.013002276889436,14.127777099609403,-0.2645907433211492,0.5001258313717019,206.47268829345703,4.618904792305467,215.71049787806797,197.23487870884608,4.239267746988086,-18.534314121076676,-1.1581461342419865,7.149115373434155,5.900835961046113,3.1127948136953845,256759724.0,81.46568587836428,77.20570805188693,106.1641979893608
2015-12-04,209.19747924804688,211.5268372286684,208.3199199541801,210.68176513068136,13443688,-1.2024149908087756,0.202371286592129,13.642524657422062,211.74351501464844,209.6849975585937,202.1769561767578,208.7749786376953,211.15228489467077,207.37269592285153,206.6024402436756,200.28462982177734,201.9958917236328,197.41876914978027,209.95779121961587,208.44260786814087,207.03545922707178,203.1717947335812,60.98300046472403,2.758943937948999,2.6072962525289785,0.15164768542002038,0.012998938517321255,0.013362234155900675,0.015929688738225974,0.013849974021479713,1.0145166575814346,6.652191162109375,0.040073034895266035,0.18327793373965084,206.45372924804687,4.606254350225255,215.66623794849738,197.24122054759636,4.111578480198868,-32.7681064273871,-1.3891079648092746,3.2842981562162685,3.472464520215256,0.5886763282415479,243316036.0,67.23189357205385,77.0239792529161,57.646329072136
2015-12-07,206.2939453125,210.83347449574848,205.7955720076032,209.1974995747284,14483909,-1.3879392552833436,-0.4860400397123099,11.500860193415718,209.19747924804688,214.2245483398437,202.44778442382807,207.301513671875,210.01934160505022,207.64742170061382,206.4461204892113,200.53013305664064,201.91929412841796,197.4865446472168,209.0418297428369,208.15611952738877,206.96804887120163,203.29423201118587,55.55906955018899,2.3493725583647915,2.5557115136961412,-0.20633895533134972,0.00947754235905069,0.01406648615949849,0.016129813697409477,0.014027434371941013,1.0154116241932294,1.1267852783203125,0.05270465966851967,0.07737616344562603,206.46185531616212,4.605799165935941,215.67345364803398,197.25025698429025,4.204443495230235,-49.00051743081271,-1.5561845332221882,0.5492035265939229,1.8998285901810241,-1.5663551663160251,228832127.0,50.99948256862824,66.56568733968213,21.15954587502031
2015-12-08,203.8779144287109,206.62979423999667,202.83783227560627,205.61137986239547,7532164,-1.1711593765533101,-1.4764293514688775,12.56131279127366,206.2939453125,212.14439392089844,201.02850341796875,206.93313598632807,208.83841596330916,207.85095105852398,206.33881051199776,200.8022882080078,201.78733383178712,197.533198928833,207.75085091430543,207.5856921808984,206.6871275582479,203.31712151775548,54.00307059283452,1.8089780196857532,2.4063648148940637,-0.5973867952083105,0.009659931436524567,0.014337150974671368,0.01592984798751585,0.014185574809495716,1.0165495688664008,-2.7843627929687784,0.019241821454472507,-0.4799633165328504,206.5084426879883,4.572961792951132,215.65436627389056,197.36251910208603,4.278735089079165,-62.50750828168682,-2.5882528429378286,-1.3473009348397367,1.4174164172220898,-1.0932391958000969,221299963.0,37.49249171775414,51.90795595281208,-36.43454413662501
2015-12-09,198.46078491210932,204.43042983888188,197.79990338313576,202.85947293148928,9174419,-2.6570457775090595,-4.15947475462024,9.92557601299129,203.8779144287109,209.5550079345703,197.61573791503903,207.073974609375,207.25352696010046,207.9113115583147,206.1252208891369,201.09697784423827,201.5899345397949,197.54383369445802,205.42833441375643,206.3690378783932,205.93927822678074,203.12667694498506,51.12389170218798,0.9328411707152782,2.111660086058307,-1.1788189153430286,0.012422445420314886,0.015453496711527999,0.016624662072568214,0.014965211663359483,1.0179866112914167,-11.224212646484375,0.07786384748467912,0.21803229457032525,206.1129928588867,4.914776693756123,215.94254624639896,196.28343947137446,4.421901273069916,-96.17077683683043,-6.344918712724983,-5.352892566073029,0.4276213048545735,-2.210133921992648,212125544.0,3.8292231625901665,30.77373248299085,-100.31170069758362
2015-12-10,205.9255523681641,206.6731049978237,199.3491952536844,199.890904040755,18592203,3.761331216824848,0.7954494700663339,11.990321168324192,198.46078491210932,209.2949981689453,202.5452880859375,204.30044555664065,206.77217755998885,208.15275900704518,206.10406712123327,201.53034576416016,201.48711776733398,197.6075202178955,205.55263890235835,206.3099064770293,205.93803042145194,203.2364367655019,54.21165321016237,0.8312585132906349,1.8555797715047724,-1.0243212582141374,0.021290817124222455,0.017265004980127206,0.018270073258145784,0.016375624158631065,1.0198516004949463,-8.298995971679602,0.11722319565693229,1.0265264754095056,205.9948989868164,4.888082196703857,215.77106338022412,196.21873459340867,4.595248695630297,-52.91906046571406,-2.7476462011513596,-3.873970577132065,1.6688930728383007,-0.2152588052186193,230717747.0,47.080939533706534,29.467551471350287,-35.1257084388022
