Date,Close,High,Low,Open,Volume,Daily_Return,Lag_1,Lag_7,Lag_14,Lag_30,MA_7,MA_14,MA_21,MA_50,MA_100,EMA_7,EMA_14,EMA_21,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Hist,Volatility_7,Volatility_14,Volatility_21,MA_200,Return_30,Return_60,Volatility_30,MA_ratio,Momentum_10,Volatility_change,Volume_change,MA20,STD20,Upper_Band,Lower_Band,ATR_14,Williams_%R,ROC_5,ROC_10,ROC_14,ROC_21,OBV,Stoch_%K,Stoch_%D,CCI
2015-10-21,434.4888610839844,437.7139222067413,429.37452410111206,429.37452410111206,7278098,1.105774761710654,429.7369384765625,424.66741943359375,439.435546875,406.1549987792969,421.76993233816967,428.7496425083706,427.3519592285156,422.1945373535156,402.8897692871094,426.5704705112576,425.89624239330783,425.02594191088014,418.94453801508513,47.109010182930334,1.876895851298059,2.2892181786112147,-0.41232232731315577,0.012477883512884067,0.018495825276006923,0.019163365191535348,400.4302374267578,0.06976120542611874,0.05633478972622741,0.017107706432842137,1.054352288844404,5.92620849609375,0.0060179417631228554,-0.17184327817293654,427.83128356933594,9.967503906675116,447.7662913826862,407.8962757559857,13.057026824408357,-52.69696814074811,4.671095436910963,1.3828102986361812,-1.125690860967772,4.02187879150093,93429076.0,47.30303185905544,37.58074646619721,44.70446957153684
2015-10-23,438.87786865234375,440.06102427382814,429.412530500266,435.7863824832712,6033362,1.0101542206190084,434.4888610839844,415.7799072265625,443.6336059570313,400.4065856933594,425.06964111328125,428.40994698660717,428.35731143043154,422.7578503417969,403.4641180419922,429.64732004652916,427.62712589451263,426.28520797828594,419.72623725576193,47.226795706548124,2.7606324248474152,2.383501027858455,0.37713139698896025,0.006499909014609714,0.01851965148820898,0.01923699656501789,400.7857727050781,0.09608054495998375,0.08934126181079494,0.016870306258904014,1.0548224990331223,10.71234130859375,0.012019742473599264,-0.17102490238521106,428.8339614868164,10.022253562392475,448.87846861160136,408.78945436203145,12.797876239748032,-44.07488258325635,5.752513461961149,2.5019158770326255,-1.071996629837862,5.05364795188431,99462438.0,55.925117416547195,47.06538629657831,57.47780633819087
2015-10-26,439.7366333007813,442.1602038658406,436.30163819090416,440.44270631090205,3195942,0.19567280780745655,438.87786865234375,415.0991821289063,446.9236145019531,400.425537109375,428.5892769949777,427.89659118652344,429.35313633510043,423.1632379150391,404.11997955322266,432.1696483600922,429.2417268820151,427.50806482578554,420.5109586692921,45.686769301324176,3.490063859061479,2.6048135940990598,0.8852502649624192,0.0057290955159713,0.01839472484861874,0.019237398992107583,401.1094657897949,0.09817329952327336,0.09398882360569161,0.016861599091983825,1.0549819288899458,-1.7600402832030682,0.012665629332647439,-0.47028837321546424,429.7131744384766,10.175383348620489,450.0639411357176,409.3624077412356,12.477528694699751,-42.38786287384497,5.228761511103984,-0.39865312436340744,-1.6081005719916843,4.9931015186131615,102658380.0,57.612137125958576,53.6134288005204,76.4521424616378
2015-10-27,438.6870727539063,440.8243938302135,436.6642235660892,438.9160631209919,5263748,-0.2386793520013808,439.7366333007813,415.0046691894531,436.6559753417969,411.7332763671875,431.9724775041853,428.0416695731027,430.1405029296875,423.28101135253905,404.7425268554687,433.7990044585457,430.50110633160057,428.5243382737965,421.22374745692406,51.37060127704498,3.9380572989229563,2.8714623350638395,1.0665949638591168,0.006294047575223647,0.01729276679598548,0.019223270174131578,401.4440231323242,0.06546421660288915,0.06870343533160872,0.016211968796181385,1.054396097492555,14.019653320312557,0.010998719220761833,0.6470098643842723,430.0804077148438,10.367990581970494,450.8163888787848,409.34442655090277,11.573934505677196,-44.44969591741541,3.367971737018522,3.30132538517117,0.4651482005987826,3.916760746641635,97394632.0,55.55030408238814,56.36251954163131,64.31778970347699
2015-10-28,440.1373291015625,441.96934502267067,434.7176891026096,436.8168526584168,5255472,0.3305901718398063,438.6870727539063,417.8863525390625,428.5626525878906,408.6133117675781,435.1511884416853,428.8684321812221,430.55930873325894,423.3249243164062,405.3662582397461,435.3835856192999,431.7859360342622,429.5800647126843,421.96545654102755,58.579928506439714,4.35986111141284,3.16914209033364,1.1907190210792002,0.006538951746855625,0.016408839675931503,0.0186890475853933,401.8246691894531,0.07714877715955426,0.08766889975939551,0.016106046704500353,1.0535065583957732,24.357421875,0.009869887929075878,-0.0015722637177919552,431.181982421875,10.19775848406061,451.5774993899962,410.78646545375375,11.003267363275219,-41.60070691135149,2.4201760876944554,5.858248908052068,2.7008131585376804,2.038965269273992,102650104.0,58.39929308845206,57.18724476559959,60.621292882257656
2015-10-29,437.0268249511719,441.1678931830564,433.5918297484853,440.0992093728456,5887324,-0.7067121883844729,440.1373291015625,424.39361572265625,428.16552734375,412.5085144042969,436.9559326171875,429.50138201032365,431.4603082566034,423.3728088378906,405.98943267822267,435.79439545226785,432.4847212231835,430.25704291618314,422.55609843946456,56.31457462461633,4.392517802534314,3.4138172327737752,0.9787005697605391,0.00739841389873422,0.016575210781665566,0.01734068487277611,402.1810540771484,0.05943710175844941,0.07291284645102514,0.01614497743435636,1.0526920762323424,21.927642822265568,0.009176796882931345,0.12022745055058803,431.81981353759767,10.141483846676158,452.10278123095,411.53684584424536,10.908250525887642,-47.711207404661465,0.584126336600589,5.282506872166297,2.069596228915374,4.525406824806,96762780.0,52.288792595142084,55.41279658866076,43.1235402904896
2015-10-30,433.3627624511719,437.0076924081712,431.2827008045708,437.0076924081712,4044676,-0.8384067729502398,437.0268249511719,429.7369384765625,441.4966735839844,415.912353515625,437.4739074707031,428.9203883579799,431.8932872953869,423.4011151123047,406.5975738525391,435.1864872019938,432.6017933869153,430.5393810557276,422.97988918502176,43.277576283412614,4.07575649453986,3.546205085126992,0.5295514094128677,0.007686351693869364,0.014376239636018855,0.01724190309825465,402.5098988342285,0.041956938254038345,0.06204391926886332,0.016210288104962674,1.051902366472172,18.35809326171875,0.006689887942149491,-0.3129856620766922,431.51617431640625,9.991263444645922,451.49870120569807,411.53364742711443,10.217746521504429,-54.90915816481618,-1.2566380296429702,4.4235871604948445,-1.84234935832766,2.1431059164526265,92718104.0,45.090841834987366,51.926309172860506,15.616007719341455
2015-11-02,431.7406005859375,433.4963016207597,425.21412069895615,431.28261997951824,3544988,-0.37431962452407763,433.3627624511719,434.4888610839844,424.66741943359375,415.7043151855469,437.081298828125,429.4256155831473,431.526861281622,423.2290625,407.2043020629883,434.3250155479798,432.48696768011825,430.64858283120117,423.32344649486157,57.808549805134945,3.6517311014117695,3.5673102883839474,0.08442081302782212,0.0064707345473497616,0.0097977193105421,0.015327642834581538,402.7365664672852,0.0385761821915005,0.07978548507197258,0.016234869698428106,1.05088312743083,13.854248046875,0.003326984763192339,-0.12354215764130427,430.92152404785156,9.577461475374669,450.0764469986009,411.76660109710224,7.816240928280633,-32.81703408216975,-1.8183685663901679,3.3153147889843937,1.6655813063732805,-1.7510978216906454,89173116.0,67.1829659175153,54.85420011588159,-10.272478934986442
2015-11-03,437.1984558105469,439.0876841027175,432.580305970724,432.580305970724,3614682,1.2641514875372462,431.7406005859375,438.87786865234375,415.7799072265625,416.6309509277344,436.8413827078683,430.9555119105748,431.22042556036087,423.0814526367187,407.8015316772461,435.04337561362155,433.11516609750873,431.2440258293235,423.8675645072414,75.58257109135167,3.713286722039527,3.5965055751150636,0.11678114692446329,0.007217793546801895,0.007878892639545424,0.015445581225630799,402.95187225341795,0.049366243283207156,0.06414562466040064,0.016364208387433264,1.049955296821493,12.804840087890625,0.0006610990927435291,0.01965986908841444,430.4352661132813,8.948483069940039,448.33223225316135,412.5382999734012,7.322617633353624,-16.008640986719662,-0.33933458171321884,3.017208462499272,5.151415018309963,-1.4505551563439756,92787798.0,83.9913590129577,65.42172225515345,51.28658471478258
2015-11-04,433.8781433105469,441.8167721063304,432.160645456012,438.9542756821056,3205572,-0.7594520190709053,437.1984558105469,439.7366333007813,415.0991821289063,417.68988037109375,436.00445556640625,432.296866280692,430.5992126464844,423.1775506591797,408.41929718017576,434.7520675378529,433.2168963925805,431.4834910548892,424.2601362250181,71.09939206495604,3.4543291934221543,3.5680702987764814,-0.11374110535432713,0.0075648365946871824,0.008332648425547599,0.0154042491659908,403.1757696533203,0.03875665583535515,0.055481114349833494,0.016451437414091098,1.0496105731327887,4.141204833984375,0.0007678118308604162,-0.11318008057140294,430.29637451171874,8.868044341332912,448.03246319438455,412.56028582905293,7.246507548964693,-27.355574508809504,-1.4220983718405094,0.96366043111517,4.523969689684642,-2.9189487348848155,89582226.0,72.6444254908602,74.6062501404444,51.67485794633344
