Date,Close,High,Low,Open,Volume
2015-06-26,1018.6328735351562,1020.0275805587918,1001.896581082494,1001.896581082494,1290102
2015-06-29,1018.6724243164062,1023.033318996305,999.2253623769604,1010.461480974845,1372756
2015-06-30,1002.1911010742188,1017.041597274003,997.8891963596208,1015.5683356652044,1549952
2015-07-01,1018.7506713867188,1024.6043927798926,1004.4698164263768,1007.2787970051164,1279708
2015-07-02,1012.7205810546876,1022.620885270896,1010.0883713974983,1021.4619380243188,1445880
2015-07-03,1022.9942016601562,1025.3907471365349,1009.6759464141358,1010.874219152325,963470
2015-07-06,1034.5440673828125,1039.1406248768658,1013.7219679051284,1013.7219679051284,1182338
2015-07-07,1027.8460693359375,1039.8874956711709,1022.6405421811544,1034.3284239060447,1642836
2015-07-08,1019.5363159179688,1029.986593609288,1013.80037926183,1020.655937144468,2667850
2015-07-09,991.0142211914062,1020.774113066629,984.7871955483472,1019.4972860224774,3934122
2015-07-10,972.0974731445312,1005.353864892908,964.4954037952674,1005.353864892908,8263654
2015-07-13,985.9266357421876,989.4821273724828,972.5100716656252,972.5100716656252,2280308
2015-07-14,981.9782104492188,988.0676932505642,978.2459467967813,986.4962138179588,1703274
2015-07-15,1000.148681640625,1001.7987162581272,982.1748813126044,982.5677512651296,2003660
2015-07-16,997.9680786132812,1005.2951596347108,992.6251056413508,999.3431232327156,1456608
2015-07-17,1007.4757080078124,1009.7151435587948,999.1862092287464,1000.56125411734,1070526
2015-07-20,1015.4480590820312,1017.3182017504572,1004.719345878956,1009.4833267040244,853786
2015-07-21,1008.4600830078124,1023.7953366564412,1005.9797590442346,1014.2083520230768,1274500
2015-07-22,995.3292846679688,1011.4518632640628,992.5732850405462,1008.3021494041514,1320628
2015-07-23,979.7972412109376,999.1876664444192,977.5924031418268,991.1755436607124,1496780
2015-07-24,986.3136596679688,990.7823568690628,981.1757632861044,983.3017827460698,1574972
2015-07-27,983.1243286132812,986.2543381267172,976.8642134647522,979.5611949138812,2003738
2015-07-28,985.09326171875,991.7667024413672,981.1954309793712,984.0892706439846,1891188
2015-07-29,986.9434814453124,990.2113298891524,977.7896224870584,988.616767491445,2413318
2015-07-30,976.6678466796876,990.9006836836884,973.5772454938398,990.6053978054524,2770574
2015-07-31,988.5184326171876,991.7665764264444,979.1677155905388,980.3094489051208,1963776
2015-08-03,988.0656127929688,994.1287755894796,984.6402209064718,985.6245068228968,1179324
2015-08-04,987.7899780273438,993.3413892817504,978.7739570964848,988.380549602422,2342692
2015-08-05,1002.84912109375,1003.971245051579,988.616390715496,992.1598186392076,988994
2015-08-06,1013.1450805664062,1016.96409025243,1004.0109275515372,1009.8772324806358,2211366
2015-08-07,1004.7787475585938,1013.027044142572,1002.7904708243803,1013.027044142572,1188506
2015-08-10,1012.6727905273438,1019.3265250696658,1006.5702176657834,1012.6333806408576,1431182
2015-08-11,1025.3109130859375,1027.5944755893588,1000.8613090983648,1014.9956161185316,2200306
2015-08-12,1051.885986328125,1059.6421352025352,1024.4441316193686,1024.8772555963685,3479784
2015-08-13,1037.6737060546875,1056.729444473572,1006.3340015180514,1051.217442900312,1406426
2015-08-14,1064.28857421875,1070.6471184203465,1038.2641142731527,1038.6184187270096,2293964
2015-08-17,1057.0244140625,1061.7686903645667,1045.311414223275,1059.1308239108191,773644
2015-08-18,1079.1312255859375,1082.6746534294602,1059.0912110084453,1065.7449426215185,1916926
2015-08-19,1076.2572021484375,1083.8362006856123,1071.6506689973676,1082.7140767392473,1690070
2015-08-20,1057.8511962890625,1080.745642023898,1052.004501088472,1080.745642023898,2349298
2015-08-21,1053.6390380859375,1074.8011928096023,1045.3514246217553,1067.7537415921713,3536080
2015-08-24,1015.2510986328124,1041.3740746438934,1011.4912048636348,1039.0117894084065,4692344
2015-08-25,1010.7236938476562,1032.3189630839463,998.2626738746554,1018.893266114625,3925800
2015-08-26,1014.50341796875,1039.0121354495125,988.9907097042015,1007.140979090428,3216158
2015-08-27,1013.6762084960938,1029.5232047633635,1002.317611701724,1029.5232047633635,5264798
2015-08-28,1012.1805419921876,1027.2007055040349,1007.0031407862728,1027.2007055040349,2744152
2015-08-31,1009.5030517578124,1019.7199174203788,996.5104813814138,1019.7199174203788,3692044
2015-09-01,999.0109252929688,1028.0670685514087,996.097477049876,1006.3340519128392,2987602
2015-09-02,1020.4288330078124,1031.70871026055,1003.1841259048948,1007.790564401554,3765950
2015-09-03,1025.862060546875,1029.562936669797,1014.3065069199098,1022.1217745436768,2265074
2015-09-04,1002.9679565429688,1029.523979621914,999.7001070574383,1028.1459789093642,2426396
2015-09-07,999.9359741210938,1007.8889843985806,997.1602688577598,1005.1526890170892,1759184
2015-09-08,1000.1524658203124,1009.5228854812002,993.5380462878236,1002.0029038250492,1787746
2015-09-09,1003.8731079101562,1013.4206803650328,1001.6092505239484,1009.070117815901,2045076
2015-09-10,1002.16015625,1015.1921356291672,994.9158529125094,1000.8215663251282,2665818
2015-09-11,1004.7589111328124,1011.2157873168214,1000.2706064831548,1002.5934824450264,1592672
2015-09-14,1004.621337890625,1009.8774637235904,1001.2157466858052,1009.8774637235904,1589318
2015-09-15,998.9513549804688,1007.4752289706092,998.459212229961,1004.6208010176648,1379900
2015-09-16,1004.1092529296876,1009.877128685802,1000.447690899596,1005.939985883908,1756816
2015-09-18,1004.4638061523438,1018.1453807780348,999.6408050253016,1009.8773788459624,2455294
2015-09-21,1004.384765625,1006.7667560830264,997.356927751301,1003.9713464344924,1108840
2015-09-22,994.8373413085938,1012.790656236138,980.3486354241778,1006.9243514447128,2081246
2015-09-23,997.140625,1007.0228937815448,989.24672906171,997.7903113602224,1228352
2015-09-24,1015.9404296875,1019.7201257451048,996.0578558071418,998.2626945276884,2354254
2015-09-28,1021.1768188476562,1031.137810429324,1015.5860946935628,1021.2949523687156,2366812
2015-09-29,1019.031005859375,1037.0434345343742,1011.7867014092384,1017.1018442969432,3325952
2015-09-30,1018.9524536132812,1040.862618975879,1012.219899707783,1040.862618975879,3368336
2015-10-01,1041.216552734375,1043.3228659119738,1020.5858721511024,1023.263147783634,2834408
2015-10-05,1067.615234375,1090.5884998880877,1044.405797978967,1044.405797978967,4807306
2015-10-06,1063.028564453125,1073.2651358145256,1056.7291359230323,1072.8714215313946,3979590
2015-10-07,1044.8980712890625,1069.7217776992377,1042.1420711256858,1060.6466436512153,2065530
2015-10-08,1036.965087890625,1054.5050850210612,1031.5318095169237,1051.21753107259,2357550
2015-10-09,1035.33056640625,1043.5789562622076,1026.806691940597,1043.539546391316,2249724
2015-10-12,1020.7437133789062,1047.4178567008703,1018.5388748918242,1045.311446786932,2455912
2015-10-13,1023.086181640625,1028.3816190688524,1010.900744850336,1024.7594671999827,6179712
2015-10-14,977.8682861328124,1003.1841373958234,976.4115623004876,1003.1841373958234,8337128
2015-10-15,971.5883178710938,985.663601981677,970.5056037087412,980.348459730128,3215710
2015-10-16,973.2621459960938,981.136435203182,972.474717075385,976.7661662445704,2333828
2015-10-19,979.8562622070312,982.297271139684,966.9031028549376,980.348404980616,3130642
2015-10-20,994.8176879882812,996.0972595667762,982.553524999988,982.8094008670216,2695084
2015-10-21,996.09716796875,1000.821739516428,993.0458821775412,998.0657394469492,1929688
2015-10-23,1001.0883178710938,1005.3694626317556,997.20184144409,1005.3694626317556,2335398
2015-10-26,1000.851806640625,1005.764209661695,992.3882549781443,1005.764209661695,1414630
2015-10-27,998.7012939453124,1004.146310841468,994.4596446640954,998.2869740516326,1530420
2015-10-28,997.91259765625,999.668424694288,990.3959779189888,990.3959779189888,1255342
2015-10-29,984.59521484375,1000.3977453535076,982.5039641132366,999.6678449995022,3130316
2015-10-30,984.5367431640624,991.1260810365784,980.5121251359666,986.4307093923204,1516696
2015-11-02,993.276123046875,995.4265217442332,981.5178550990968,986.430258520312,1319294
2015-11-03,1003.5742797851562,1005.2907067666878,993.7297262226014,997.4781607666216,1364906
2015-11-04,999.7669677734376,1005.0541962352364,994.3218526474824,1004.1861567412076,991434
2015-11-05,979.58447265625,1000.2206145878324,978.5388950306884,998.5831787596314,1596098
2015-11-06,988.6992797851562,993.6314322334508,979.900300551178,983.273912092032,908024
2015-11-09,975.1258544921876,987.5153806192054,974.040781154178,984.4574466666336,2021556
2015-11-10,969.917236328125,977.3549579275414,966.701512685699,975.7569218750518,1361920
2015-11-13,945.9468994140624,961.9863094390774,941.6658508988904,961.9863094390774,2743232
2015-11-16,936.950927734375,943.0272994157529,929.6118482943572,943.0272994157529,2043528
2015-11-17,943.2444458007812,946.361527165283,937.1088297754026,939.2789765390928,1985028
2015-11-18,927.81640625,942.593109914567,925.6660078934426,942.593109914567,1520352
2015-11-19,932.1962280273438,939.7128449430884,928.0334735798938,933.3010490478192,1866906
2015-11-20,946.3215942382812,956.2647872654376,931.9591186825804,933.7544401684222,2012126
2015-11-23,943.44140625,952.2600327110384,939.969153360294,949.0640572880455,1088082
2015-11-24,934.3274536132812,943.9944749125266,933.3607707495822,939.1018169506656,998640
2015-11-26,925.4888305664062,940.0287581427792,922.450643933366,938.2531832665878,2915292
2015-11-27,928.56591796875,930.9727490156274,920.3390544480204,926.4549195472462,1737206
2015-11-30,936.5364990234376,943.52040497123,927.303455348655,933.1628887640182,4100048
2015-12-01,931.9398193359376,938.31221665132,930.0262024190342,932.3343914422368,1721994
2015-12-02,933.241943359375,938.3319814209492,925.8634641049172,938.292485677176,1640296
2015-12-03,927.5404052734376,936.3196348883832,926.0607598327164,931.1901973605496,2283358
2015-12-04,918.7217407226562,926.1792120361362,915.8414411389444,923.2988161213348,1246092
2015-12-07,915.3284301757812,924.837560541162,913.533107749965,920.2210859684092,1382604
2015-12-08,918.9580078125,926.849446265162,914.3415355838998,915.1700788228078,1139964
2015-12-09,934.2085571289062,936.2406611622804,915.4072358390388,922.4700376176082,5282806
2015-12-10,940.8768920898438,943.500757943682,928.0335513539974,934.7412768527296,1723988
2015-12-11,941.4489135742188,943.7965980111766,932.4723994150344,940.2651974213592,1652378
2015-12-14,938.47021484375,941.8438263661204,919.5899931737816,921.4049674661484,2718532
2015-12-15,937.444091796875,941.0543877078536,932.3935500305932,938.469921381058,1135868
2015-12-16,950.2874755859376,952.694404101814,940.6599541846034,940.6599541846034,1435934
2015-12-17,962.6571044921876,964.7286076374212,944.3490009410226,952.8914468075144,1618844
2015-12-18,953.6016235351562,960.4671377643532,947.229227972148,954.8642346618868,3024970
2015-12-21,965.2810668945312,966.7015648692166,949.675818697928,954.8446549808308,1610104
2015-12-22,948.9655151367188,962.7557888293524,946.9729070452646,962.7557888293524,1560858
2015-12-23,957.1528930664062,960.7829366408896,951.1356693359036,952.8914956828536,849834
2015-12-24,960.4872436523438,962.0457843583664,948.5514362699946,955.2591627328025,843160
2015-12-28,971.7128295898438,973.1727273012382,954.9435129551003,958.0211950389896,3704198
2015-12-29,968.98974609375,972.7381793557672,965.0242790082513,969.9959237618672,1708524
2015-12-30,954.19384765625,970.2529148621296,951.8264147611004,967.905229840658,1605762
2015-12-31,961.5128173828124,966.1095426535,949.9320906425572,953.187309644759,1240318
2016-01-01,953.44384765625,962.3612143743508,951.8064122076784,962.3612143743508,712262
2016-01-04,934.9781494140624,952.4971132968648,933.5773990988796,950.9779720775238,1870184
2016-01-05,926.829833984375,941.685526843302,923.6930060067772,941.0541731423168,2678020
2016-01-06,939.7129516601562,941.5081776498492,927.3233299245712,927.3233299245712,2653228
2016-01-07,935.62890625,940.2256317693684,931.1899710068528,935.1356912229836,3199580
2016-01-08,946.02587890625,949.8729559598224,936.1220830359134,941.0542331045958,1907544
2016-01-11,932.1175537109376,940.6600021950798,926.7908297052188,940.0681439722222,2930228
2016-01-12,918.1890869140624,933.1630798595452,908.1472455534612,932.2555447017096,3482594
2016-01-13,899.30859375,918.1691569360864,889.7994651789967,914.2234364507574,4746092
2016-01-14,899.15087890625,907.0817199485588,887.7871836888182,896.8623415665262,2742052
2016-01-15,892.1668701171875,904.2407166334818,889.7599421625043,903.1162441282784,3269408
2016-01-18,898.6970825195312,904.3197348036796,891.7329236614203,892.5220678416516,2213922
2016-01-19,899.3480834960938,907.5157055801014,895.0077909911454,898.4405485243004,967910
2016-01-20,899.6638793945312,901.597244142756,885.0252160228454,897.1780559103289,1615954
2016-01-21,891.713623046875,905.715208841708,888.2527695531246,903.7771695108048,2675536
2016-01-22,908.0294799804688,910.5213149194882,893.8894151174385,899.0312568858131,1343178
2016-01-25,911.54931640625,925.1356784845856,906.3481860826968,910.4616194777196,1397560
2016-01-27,917.52197265625,921.5563208921444,902.5512662151274,910.501382069054,1626986
2016-01-28,922.0504760742188,929.0512691191542,912.8940849776952,915.8407352730952,3106660
2016-01-29,945.8214111328124,949.2624682674876,923.5730720327932,932.9272239799236,2235744
2016-02-01,950.33056640625,954.3847090389634,933.046094689822,945.7425214627452,1495274
2016-02-02,948.511474609375,962.3153011753078,941.2337341631024,952.8226718172284,1475588
2016-02-03,955.7099609375,961.089059232216,933.5604940952276,944.3187872486716,1308692
2016-02-04,957.1929931640624,965.0837198392942,950.0537274811412,957.92465853784,1250046
2016-02-05,957.9442749023438,965.0637436345112,952.4662971773666,952.4662971773666,1402996
2016-02-08,934.6084594726562,954.0288312870092,928.2998369451172,949.262722057214,1063658
2016-02-09,902.35302734375,922.9995629291068,892.1485332343542,922.9995629291068,2489610
2016-02-10,897.3698120117188,905.7153564296024,893.1377012196727,899.8220550026607,1890732
2016-02-11,869.3464965820312,905.359164168093,858.9441417438437,901.7994295776548,1962408
2016-02-12,880.678466796875,887.3232281306448,855.9184939201684,870.157433745088,2172568
2016-02-15,897.50830078125,912.4197168137893,885.9787498716975,889.9340121479104,2479712
2016-02-16,896.0842895507812,902.5906754135078,887.1651555444777,896.2622570057006,1588702
2016-02-17,900.0397338867188,901.6613334947248,888.5100863194999,895.8669128386176,1585178
2016-02-18,915.9791259765624,917.5216390882,901.008424978088,903.7771075833764,1529140
2016-02-19,917.4822998046876,920.3894559641716,911.8658471472746,912.6174048563448,879012
2016-02-22,915.9991455078124,926.717944826894,911.6879482825398,917.719723211524,1324884
2016-02-23,895.4713745117188,917.58125189106,892.6038093769087,913.7644624406794,1306852
2016-02-24,874.48876953125,894.858372021342,870.6323884773005,894.858372021342,1659328
2016-02-25,875.2401123046875,881.2322950751304,864.4817233721353,877.9889998369368,1830556
2016-02-26,874.3104858398438,892.6628591314453,869.9992897693751,881.9045680100239,1537536
2016-02-29,860.9815063476562,884.7921657924314,836.537966316939,884.7921657924314,2191718
2016-03-01,900.4747924804688,903.8170665220812,855.1277468435388,867.3890605124332,1999760
2016-03-02,917.1659545898438,921.5760330321824,892.4059761926446,911.6878781713224,1527486
2016-03-03,938.6430053710938,945.7031869861206,910.1058273756016,923.9492450019144,2648284
2016-03-04,932.4725341796876,941.35207541015,929.3083255228466,941.35207541015,1512966
2016-03-08,931.1875,936.2106642257098,911.3715956043384,926.3620989057276,1268152
2016-03-09,932.3541870117188,937.1597919844534,907.7919699945838,925.9268859028248,2017784
2016-03-10,928.8142700195312,933.382617312433,915.6234315552864,931.8795983178652,1661666
2016-03-11,935.5183715820312,945.6438812202156,923.5537036863092,925.5313347434534,1530528
2016-03-14,931.4642333984376,948.4718605900013,925.531340192078,934.2329168947384,1636742
2016-03-15,921.5364379882812,934.8261566920982,917.6603585500122,929.1108225188838,1623356
2016-03-16,920.409423828125,922.3672595473772,912.4395115672884,915.643312972632,1918246
2016-03-17,930.2971801757812,934.1535596398292,922.3668625805052,923.1579147782588,2221088
2016-03-18,959.4869384765624,961.1283330122876,933.4415086045263,933.4415086045263,3204070
2016-03-21,967.5560913085938,970.9971503787768,957.1735272219915,959.5466847275006,2336982
2016-03-22,978.1759643554688,982.8826878972554,963.6996656183754,965.8750598974236,1951984
2016-03-23,978.4530029296876,984.0298659505154,971.9268188284348,984.0298659505154,2278434
2016-03-28,978.2946166992188,995.598890642156,973.6076884382346,985.2559175281604,3320882
2016-03-29,976.7124633789062,983.65396823888,971.0169241196592,980.1140276857496,1838796
2016-03-30,984.6627197265624,990.7933773508894,972.9946939254244,977.3058919517553,2136504
2016-03-31,996.8444213867188,1008.5915269168352,977.7997822636032,980.232325649265,4363964
2016-04-01,970.581787109375,997.0623457302316,962.7504449264052,990.7932162949324,3041400
2016-04-04,977.4442749023438,984.069339790402,967.8527630494832,971.4124994072458,1752352
2016-04-05,974.0820922851562,982.8429584790094,965.89471973508,977.2660973224104,1491794
2016-04-06,981.6563110351562,984.464585319966,972.7372736222492,976.9495884854624,1763150
2016-04-07,977.2660522460938,982.7638272265198,971.807771943136,980.9048735933976,2390942
2016-04-08,961.939697265625,978.4133280081315,959.9422702623264,975.3677950007816,1399500
2016-04-11,991.4457397460938,995.5394746620268,954.4047486529485,962.3152728854634,2400648
2016-04-12,995.9942016601562,998.70359459188,984.108717320279,988.0243878378282,1303628
2016-04-13,999.17822265625,1006.6141341980988,993.7595332702252,1000.6812414621572,1601468
2016-04-18,996.627197265625,1009.9762072498356,965.0839810807124,970.2258219635196,7121504
2016-04-20,969.1776733398438,1002.619336662464,965.0839384997004,1002.619336662464,6405024
2016-04-21,958.91357421875,975.9211989309704,954.0881744271531,969.434608596562,2525724
2016-04-22,956.00634765625,963.2641934124872,950.923798813981,956.7776042129092,1964126
2016-04-25,969.5337524414062,971.8278240802337,950.1727611751168,950.1727611751168,2267654
2016-04-26,984.7808227539062,986.2442498917212,965.8746574034824,968.643339877612,2554368
