Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2015-04-10,237.90814208984375,240.2697623887637,236.1283549307228,240.2697623887637,6119324
2015-04-13,237.02967834472656,238.741001509941,236.1169726566122,237.30347890973403,4563236
2015-04-15,235.398193359375,239.28858434538623,233.92643883767184,237.303460766935,4893996
2015-04-16,234.94183349609375,235.83172701796377,232.283572891796,234.56533686912212,5610120
2015-04-17,232.34063720703125,234.53112524514435,231.8386463029852,233.90364009678262,4049012
2015-04-20,229.340087890625,233.88080369900626,228.76964690599328,232.7399217297428,5188880
2015-04-21,228.86093139648438,231.46214795216235,227.17242044956606,229.3172842008642,6510744
2015-04-22,231.16551208496094,232.96811126882156,226.69326008381412,229.65955337127218,6765936
2015-04-23,231.25680541992188,233.69828201208463,229.5682943138286,232.75135820979995,9627828
2015-04-24,229.6481475830078,232.5117587051584,228.2562631444049,232.4889466351742,7205244
2015-04-27,229.41998291015625,231.0286238762341,227.26371296862138,229.76224753812102,7370704
2015-04-28,229.21458435058594,230.78900697494237,225.9174328079609,228.07370242765558,7942108
2015-04-29,226.61338806152344,230.34406647986052,225.4382740783578,229.0890963306389,7863564
2015-04-30,225.6208038330078,227.03550018737076,223.39608410755366,226.12279465897933,15143684
2015-05-04,228.3931884765625,230.34409406590967,226.35100674926437,226.81876562100044,3141448
2015-05-05,225.35842895507812,229.0662954867401,224.9477002901451,227.9596315812208,5138004
2015-05-06,221.46804809570312,225.32423551987102,220.30435381714986,225.32423551987102,11007696
2015-05-07,217.06422424316406,221.33112605662262,215.44417724171038,220.87477321939247,11736664
2015-05-08,224.06924438476562,225.3926648350827,217.99975718497515,219.3916277759187,11571932
2015-05-11,225.9630889892578,226.52212396167658,222.25522244241594,224.99333927700687,6731344
2015-05-12,221.77606201171875,225.8946433809338,220.64658600945754,225.8946433809338,11107568
2015-05-13,225.9517059326172,226.67046724550465,221.69621001538175,222.66595982625137,7791848
2015-05-14,226.13421630859375,227.0012838350854,222.24381151052668,225.66645747834795,4455188
2015-05-15,225.91744995117188,227.61736693068858,224.57121753602715,227.01270782172114,8153624
2015-05-18,230.42393493652344,230.91451977355374,226.35099171478785,227.263697326541,5713304
2015-05-19,229.89910888671875,232.28355484310683,227.7428393103337,229.6252944453589,4786348
2015-05-20,233.66407775878906,234.29156292376905,230.3555056893837,230.3783316878168,4008840
2015-05-21,233.81234741210938,235.02169348115672,231.62185952901734,233.65263507252862,3934380
2015-05-22,233.72108459472656,234.7935024733449,232.36341837849128,233.81233286677357,4689536
2015-05-25,233.54994201660156,235.24985891340785,232.1922897059933,234.65660586804404,4369060
2015-05-26,234.42843627929688,235.0673134799324,232.29497860735722,233.75529919477148,4906344
2015-05-27,236.88133239746094,237.30345316169922,233.05937774317397,233.6069927405548,3218592
2015-05-28,234.8848114013672,238.14771748248373,233.24193839842675,237.08671941648097,9561160
2015-05-29,239.71072387695312,240.49792130145735,234.37139064167286,235.0102678381152,5058680
2015-06-01,236.43637084960938,240.9542746405452,235.24986472954743,239.3456199042182,3841320
2015-06-02,230.18435668945312,237.37192743964627,229.29447705786237,236.93838669545767,4726008
2015-06-03,229.44277954101562,232.05540214402112,227.7200504815468,230.22999091771612,5824832
2015-06-04,231.58766174316406,232.2493650093193,227.0355393497397,230.19577721620607,5557588
2015-06-05,230.8574981689453,232.39768903886414,228.74686623609358,230.51523353118557,6753860
2015-06-08,228.96360778808594,230.97155729135778,227.16100868553642,229.14614611987756,3811996
2015-06-09,228.59854125976562,229.5454789753575,227.5147032626156,229.31730255490484,6040260
2015-06-10,231.73594665527344,232.51175198727853,227.49187117891725,227.72004757929733,7986248
2015-06-11,228.2220458984375,232.40907741143272,226.96707565536417,232.19230703863624,9094176
2015-06-12,230.26422119140625,230.6521099326095,225.92886956202193,228.40457794808898,6528344
2015-06-15,229.3629150390625,231.3138204309536,228.17639499970764,228.63274778970705,5999828
2015-06-16,230.09307861328125,230.56083743020304,227.50326821533088,228.17639135518502,6010524
2015-06-17,229.2488250732422,231.25677454839484,228.0623050430396,230.22998077881638,9686268
2015-06-18,232.648681640625,233.60702542861776,228.6898261647353,229.5226757020254,8431716
2015-06-19,235.1357879638672,236.15116183596768,231.176932863864,233.8351935823491,3742324
2015-06-22,238.9349365234375,241.1596565509303,234.6794408488535,235.50087036521455,5449652
2015-06-23,240.0644073486328,242.14080721235155,237.873919274231,240.0415952772096,5655180
2015-06-24,238.6268768310547,241.3649934769483,237.9195077480152,240.49791206432351,6267396
2015-06-25,243.00791931152344,244.34274597364728,237.90818122344643,239.18596377305582,16573568
2015-06-26,242.51730346679688,244.36552690601323,239.92750665939883,243.46424118457304,5647504
2015-06-29,241.1025848388672,242.26627884158725,235.13576674947555,238.4215122922332,6487836
2015-06-30,243.49844360351562,244.6050935399566,239.12886010249488,240.09860977371207,7290136
2015-07-01,244.6849822998047,245.74600824035815,241.8784290014006,242.17504163996816,4971188
2015-07-02,243.2711181640625,245.45508691212308,242.6849118115461,244.83439122994787,4483444
2015-07-03,246.96090698242188,247.39770637975545,242.31711060131235,242.31711060131235,4039288
2015-07-06,249.08740234375,249.43223954127248,243.7424257821513,244.6160245743775,3267780
2015-07-07,249.8574981689453,250.92649894423246,247.93791031731993,247.93791031731993,4141472
2015-07-08,245.71945190429688,248.42067623495444,245.06426693455094,248.07583908635985,5400676
2015-07-09,246.9149169921875,247.5701019959025,243.70791450623457,244.30562664887069,2797964
2015-07-10,250.75413513183594,251.73117393477912,245.63904963407444,245.9379197872036,4900088
2015-07-13,251.9955291748047,254.236970906987,249.4322337864425,249.4322337864425,7076084
2015-07-14,251.00698852539062,253.31740895611605,249.6621290780245,251.84609797879912,5674116
2015-07-15,252.1219482421875,253.21393265676755,250.7656111038887,251.27136108126228,3849404
2015-07-16,256.2599792480469,257.2485236741074,252.44378692230188,252.60472776950158,7310424
2015-07-17,255.3059539794922,257.88072692329297,254.16797449563316,257.3404876432809,3510988
2015-07-20,256.3864440917969,257.2485370443584,254.48983959616152,256.5473568844397,4551268
2015-07-21,252.4322967529297,259.3175338785262,251.2943173329987,256.68528822168213,11028136
2015-07-22,256.1910400390625,256.80025800020223,250.27133514272205,252.05299389793132,7286400
2015-07-23,254.6967010498047,256.71972863830945,252.9035368104578,255.84615811017667,5083172
2015-07-24,254.68527221679688,256.32900192242704,252.99557544002778,253.60479347870643,4761008
2015-07-27,251.92652893066406,253.91509549939997,245.983840818794,253.7771662479734,3328572
2015-07-28,254.83468627929688,256.07610578985907,251.1449170795832,251.50126007176436,6345672
2015-07-29,254.80018615722656,256.9956607571429,254.041561200564,254.05303893545374,3943032
2015-07-30,255.3059539794922,256.78874256591774,253.13346299917245,254.48982812933835,9462188
2015-07-31,255.558837890625,257.70831735139984,253.5702712208689,256.4668978996563,5649500
2015-08-03,251.82308959960938,256.903684823353,251.37478445276966,255.8117004807034,4345728
2015-08-04,249.76551818847656,253.34034093960605,248.73100681440374,252.4437588028262,5390928
2015-08-05,251.08741760253906,252.3518205127683,249.47817753497455,251.07593986837972,4122780
2015-08-06,251.94949340820312,253.19091270299867,249.53563347056877,251.01844998429485,3743712
2015-08-07,251.19091796875,252.30588597528163,250.25984629875163,251.48976003921274,3227140
2015-08-10,251.6506805419922,254.24843708084606,250.1218967918475,251.731136936648,3954376
2015-08-11,251.6621856689453,252.61624089979136,249.25983098789087,251.74267013528254,2727688
2015-08-12,246.08729553222656,251.70815841623886,245.45509403418103,250.21386396631306,6005740
2015-08-13,247.71954345703125,248.9034619755534,245.20221523888887,247.59309193421765,3465052
2015-08-14,253.29443359375,253.71972720187856,248.25980477380287,248.995446254732,3601660
2015-08-17,250.92649841308594,253.29439139148744,247.31721415031453,252.66218995251722,2500212
2015-08-18,249.74252319335938,251.9839644009425,247.9263754741191,250.9494530743657,1857316
2015-08-19,248.7080841064453,249.89203080333291,247.133333131171,249.3977585244858,3004576
2015-08-20,247.06434631347656,249.37476676286033,245.52408472250272,245.52408472250272,3044852
2015-08-21,243.98382568359375,246.66203882963754,241.6159323431679,244.60452142067618,7758972
2015-08-24,234.2708740234375,240.16758116383966,232.4777235602414,240.16758116383966,14686328
2015-08-25,234.1329345703125,237.31693936105896,231.20181877671317,235.56974200630353,12347920
2015-08-26,232.9949951171875,236.55831275341484,231.96048354537956,233.89157742533888,5573000
2015-08-27,234.9720458984375,237.81119969898418,231.9834570425102,235.63873671734396,13873432
2015-08-28,236.31689453125,239.7192990685392,234.35133955693195,237.02958044561134,5553136
2015-08-31,236.20196533203125,237.45489060546177,233.46626542346544,234.7421601984594,3441460
2015-09-01,229.91445922851562,234.78816131951092,228.28223536367642,234.78816131951092,10469144
2015-09-02,228.7764892578125,233.09844584711922,226.4430853545191,231.06389803191016,8681688
2015-09-03,232.2593231201172,233.33981571345677,229.6615526086141,230.42019156769584,6507368
2015-09-04,228.9833984375,231.27082139576842,225.29364310919786,230.39723660633126,11404592
2015-09-07,226.31663513183594,232.14437763185535,225.29361539847935,230.12133572844678,5381740
2015-09-08,230.82252502441406,232.1903820616637,224.60396363786677,226.83391367782062,7444488
2015-09-09,233.63870239257812,235.63876102414866,231.04093154075065,233.2249005453647,6553120
2015-09-10,232.42025756835938,233.78811451167599,229.0408504235362,230.58112595555338,4463740
2015-09-11,232.30531311035156,234.4892819124776,231.45471192849456,233.22487892177307,4301760
2015-09-14,234.42031860351562,235.0180307717225,230.69607423998602,231.92598790710665,5060344
2015-09-15,232.9145050048828,234.4087992811992,231.75354207273122,234.01798104879384,4332728
2015-09-16,235.2593994140625,236.35138375361063,232.54668322947705,234.2363937316538,4254052
2015-09-18,241.3285675048828,244.14473797588525,237.05259183088415,237.93766836632886,7841168
2015-09-21,242.06419372558594,242.5354824284591,238.24800122602574,238.61582193750357,4276688
2015-09-22,236.93760681152344,243.68491463724456,235.7076932794758,241.39750614482654,6025212
2015-09-23,241.2021026611328,242.17914134204855,234.17893556900924,234.3053730626003,5161152
2015-09-24,241.70785522460938,242.30556733029772,238.16752158841408,240.6963273195652,8252836
2015-09-28,240.55844116210938,243.68495955896034,239.79978808170915,242.53550220255016,5777108
2015-09-29,244.78846740722656,246.88047433338738,235.66175850483208,237.24801538305977,10418840
2015-09-30,245.70799255371094,246.67352541684704,243.99528441646572,245.52406816886545,9027796
2015-10-01,245.44361877441406,247.57011474383,243.53550846317478,247.17928243061664,5034788
2015-10-05,252.50125122070312,253.9840678095128,247.63904177325426,247.63904177325426,8053372
2015-10-06,249.6505584716797,254.69669161758844,248.97239005634154,254.48978374180064,4758964
2015-10-07,250.06442260742188,252.50126634408034,249.05289462345397,250.12189546943233,4386268
2015-10-08,248.99545288085938,250.74262249175356,247.22529973487272,250.14491026472717,3881908
2015-10-09,249.69656372070312,251.73109711217714,248.32869297627056,251.73109711217714,3443228
2015-10-12,248.40921020507812,251.84607605616713,247.7770087362014,250.05291157382138,2217340
2015-10-13,247.4436798095703,248.7770615698339,246.71951606154656,247.25978347007023,1823652
2015-10-14,249.37474060058594,249.77705062229697,245.30567332044825,245.70798334215925,2749148
2015-10-15,249.23684692382812,252.0760010125705,248.51268316879955,249.5931618704508,3925952
2015-10-16,252.89212036132812,253.22545176444606,249.43224254600455,250.58169988492622,4843688
2015-10-19,252.37486267089844,253.3633791372224,251.5702425396723,252.88061267107133,2654220
2015-10-20,251.70816040039062,253.54729204556594,250.85754517674394,252.42081830031168,3851356
2015-10-21,251.7311553955078,253.80017859053936,249.4322407343616,252.62773772593943,7273204
2015-10-23,254.83468627929688,256.03011065958776,251.96104299694127,252.75415731770235,4467048
2015-10-26,253.2254638671875,256.14507442242007,252.1909522127142,256.0876015527271,4887984
2015-10-27,255.3863983154297,256.0990561445407,251.85757043445992,251.85757043445992,8984032
2015-10-28,255.5243682861328,258.398011654173,254.04157953339347,254.04157953339347,7694760
2015-10-29,253.69674682617188,256.2140472360265,252.8806208700127,255.17953560519464,6702368
2015-10-30,252.78863525390625,255.63929487407918,250.6851228534642,253.34038035183028,8097460
2015-11-02,248.99545288085938,251.93807500873072,247.47817474673874,251.7426728660581,3156552
2015-11-03,249.4092254638672,251.04144905300151,248.09882743600366,250.8000518191289,2548592
2015-11-04,248.67356872558594,252.44379409521216,247.8804544530839,250.59318477173375,2696444
2015-11-05,248.24827575683594,248.97243943425661,245.86890487067168,247.93792791306163,3596952
2015-11-06,248.48965454101562,250.3517695282286,247.1907623372156,248.44365941684953,5881004
2015-11-09,244.78846740722656,245.90343551034667,241.61595365077113,243.22519406519112,11429432
2015-11-10,242.4434814453125,244.83435778177423,241.9492092888504,243.69640649894123,4402580
2015-11-13,241.8573455810547,242.53551422979734,239.31703347224553,241.24812753936163,3940028
2015-11-16,243.9033203125,244.83439190123644,240.2940358072933,241.09865587457438,4734732
2015-11-17,243.8688507080078,244.5585250278122,241.66187043429775,244.4435793078448,2567404
2015-11-18,241.06417846679688,245.02980613737606,240.53544494847299,244.07575096926095,2446720
2015-11-19,245.73097229003906,246.20223291667884,241.2940561562031,242.53547557743002,3277680
2015-11-20,246.17921447753906,248.34019937652772,243.68489825421838,244.81137179269385,4648160
2015-11-23,245.07579040527344,247.24825337292148,243.46655026244642,246.90341619945855,3408280
2015-11-24,244.68496704101562,246.78847948855136,244.16771126192924,244.8918749652346,4002252
2015-11-26,244.59300231933594,245.29418248224675,241.63890273520343,243.4550508422674,8791484
2015-11-27,248.14480590820312,248.7884850504671,243.90329234499933,244.7998745011746,6925072
2015-11-30,247.7655487060547,248.51269603455822,245.91491102105266,248.0988801351399,5247776
2015-12-01,248.97244262695312,249.40924199853205,246.78847383197984,247.6045997121121,1895332
2015-12-02,247.77699279785156,251.20235263127347,246.40912196088217,250.58165699965275,2562284
2015-12-03,247.53565979003906,248.51269861437865,245.36319645285425,246.55862096569945,3807712
2015-12-04,243.43203735351562,246.81143010095357,242.76534660347923,246.81143010095357,5859828
2015-12-07,244.13323974609375,246.236752347131,243.93783760565293,245.57006145951755,5814808
2015-12-08,241.213623046875,244.12175573264813,240.69636724334347,243.91484779865084,4902660
2015-12-09,240.79978942871094,242.9952640137005,240.20207726794078,240.71933303334364,3890616
2015-12-10,243.8228759765625,244.42058815780396,239.61587911161794,240.23657482619134,6514340
2015-12-11,240.54690551757812,243.8228585768841,239.5468833541635,243.68492932381315,3033920
2015-12-14,242.54696655273438,243.65042858856464,239.11007280664015,239.3169807080205,5878016
2015-12-15,243.55850219726562,244.24817659461075,240.30556040679286,242.07571346814282,4557416
2015-12-16,245.3631591796875,246.7539856335347,243.53550528933604,244.37461470594357,6842768
2015-12-17,248.3402099609375,249.20230279810806,244.83436575644382,246.88040503591222,4878012
2015-12-18,246.67352294921875,249.43222031677757,245.63901143638418,249.43222031677757,3172128
2015-12-21,247.22528076171875,248.25979232780682,245.76547560882338,246.3861713233073,3097500
2015-12-22,245.16775512695312,247.47817570262117,244.6045322318522,247.01839274729812,2429536
2015-12-23,246.92642211914062,247.81149866535597,245.78847056870998,246.58158491441333,3013968
2015-12-24,246.9033966064453,247.4551416527865,245.59302667643897,247.40914652888875,2146352
2015-12-28,247.65060424804688,248.25982230088016,245.46663512262896,246.90345691566705,7755428
2015-12-29,247.8115234375,248.24832288640334,246.2827674607278,248.04141493029897,4231612
2015-12-30,246.972412109375,248.73105936653374,246.57010204556846,248.28278223488994,2112560
2015-12-31,248.77703857421875,249.40924006259328,247.13330909186075,247.13330909186075,9290008
2016-01-01,250.2943115234375,250.6391486920117,247.39768491999837,248.83450645572418,3195076
2016-01-04,246.0988006591797,249.2023352774879,245.54705555889615,249.2023352774879,5187536
2016-01-05,244.23670959472656,247.0873695083078,243.9953123198757,246.02984626888906,3160872
2016-01-06,245.31710815429688,247.53556578435754,242.9147542413654,242.9147542413654,4165536
2016-01-07,242.8113555908203,244.8114281862897,241.31706105919378,243.70793792238086,6055428
2016-01-08,244.22518920898438,244.7194614652046,243.05274836457264,244.1332270115374,3488356
2016-01-11,243.36306762695312,243.91481268387375,240.30552837733856,241.85729556453566,3288912
2016-01-12,240.68484497070312,244.58152192834712,239.8917306847434,244.58152192834712,4258736
2016-01-13,243.7194061279297,244.31711823580048,238.3974138889909,241.84578535315183,4515148
2016-01-14,241.3285675048828,243.0872428401751,238.9721799679216,241.4205297042757,6279184
2016-01-15,239.5814208984375,242.63896086469464,238.65034914272192,240.92628049663986,5417260
2016-01-18,235.8341522216797,239.42045343973754,234.71918423627608,238.08709978917545,6495388
2016-01-19,238.12158203125,238.52389208040103,235.93761319300154,236.14449305365594,6405212
2016-01-20,234.09841918945312,254.71968140163526,231.70755695257256,235.63869443743334,9563588
2016-01-21,235.178955078125,237.53534245794003,232.97200275449225,234.71917217474646,6300804
2016-01-22,236.85716247558594,240.06413684679117,234.96054405917405,235.7996393984889,4236284
2016-01-25,239.35147094726562,240.6273515619538,237.48935595358626,239.0755843900678,10143884
2016-01-27,238.08712768554688,241.08719479801778,237.47790962329879,241.02972192540807,4039468
2016-01-28,237.17898559570312,240.6733522945359,236.7881813758817,238.85720431994278,9951972
2016-01-29,241.35154724121094,242.52398809198243,237.98363168977025,237.98363168977025,5360184
2016-02-01,243.62745666503906,245.29416962641818,242.2366022100304,243.22514663987857,4609484
2016-02-02,242.25962829589844,244.89187424994756,241.43199660143995,244.8344013857725,6528628
2016-02-03,239.97219848632812,241.7078902603757,239.54690489157161,240.12163355014064,4850244
2016-02-04,241.2021026611328,242.51250078858456,240.3630213031543,240.92624414110176,5675992
2016-02-05,242.59295654296875,244.5585396974834,240.37449840194128,242.02973370651193,7523904
2016-02-08,238.133056640625,243.22515795133992,236.85717591067478,242.5354835904193,3481924
2016-02-09,235.88014221191406,237.14454523362556,234.6387227234674,236.02954920959675,5535460
2016-02-10,232.8685302734375,236.8226657342878,232.21333126935878,235.38584427550933,7682280
2016-02-11,224.21315002441406,232.88006133241632,222.58092618442217,232.1903869158346,8803600
2016-02-12,223.3165740966797,226.7764378290796,222.07515457652445,225.06374361326857,12542144
2016-02-15,223.8223114013672,227.19022677592184,223.24758277304457,225.2936223024573,10912960
2016-02-16,223.78782653808594,225.7533955566507,221.15556672657635,225.63844983589885,7136096
2016-02-17,224.1211700439453,225.27062724176747,220.46589054228693,224.5809529230742,7503924
2016-02-18,227.46612548828125,227.87992734197928,224.60397378372133,226.67299708367372,6799856
2016-02-19,227.43162536621094,228.19026440058298,223.799342995989,227.30518786572586,3328660
2016-02-22,227.30517578125,228.97188882743365,225.9832999170354,225.9832999170354,4002396
2016-02-23,223.0062255859375,226.55805172985168,222.0751679056689,226.42012245553866,6078320
2016-02-24,218.304931640625,221.36249937955554,217.569290170754,220.69580851209062,6463468
2016-02-25,216.70718383789062,220.06359343995595,215.6841640654895,219.3164462175168,8463196
2016-02-26,220.92567443847656,223.22458884470421,217.24741138851232,218.39686859162614,6209388
2016-02-29,223.41998291015625,225.89131580784567,213.33924921449068,220.94865001246686,8812752
2016-03-01,226.2476806640625,226.84539283345634,223.42000454722773,224.13267647538592,4322560
2016-03-02,231.54669189453125,232.39729314167596,228.74201314813115,229.43168755963305,6358976
2016-03-03,233.5352325439453,234.48928770946534,232.1903731240784,232.36279171798245,4610400
2016-03-04,234.61570739746094,235.6157435850757,228.30518453326582,233.44326666048917,5704624
2016-03-08,233.14443969726562,235.40886506208474,232.07543875017046,235.40886506208474,1913688
2016-03-09,235.5927734375,236.76521424107773,231.4432214649342,232.8800430533681,6528172
2016-03-10,234.7766571044922,235.81116869026474,232.21336167382677,235.5927830251041,2671392
2016-03-11,236.48934936523438,236.97214391360023,232.88006442896793,234.46632122078267,4730856
2016-03-14,236.2249755859375,238.6158242653281,235.69621401477127,236.3284155154205,3008656
2016-03-15,236.02955627441406,237.56984593017432,234.8686212120287,236.3054428706168,7690036
2016-03-16,236.8916015625,237.7652001801587,234.2478642745757,236.09848739185205,4803548
2016-03-17,234.12144470214844,238.8572026846598,232.4547317863989,237.9261311410388,5113484
2016-03-18,236.4203643798828,237.24796795784943,233.4202698389687,235.16745321567387,4135068
2016-03-21,240.37449645996094,240.77680650072887,237.30545119011552,237.47786977901606,5318796
2016-03-22,242.2710723876953,242.90327380582954,239.24799453930615,240.58137602817467,4120264
2016-03-23,241.23658752441406,242.08720272744708,239.21355960150007,242.08720272744708,8464300
2016-03-28,240.811279296875,242.07568219533113,239.46642000837372,240.23655070666766,11270868
2016-03-29,242.25962829589844,243.5699983739211,240.0641536592422,240.81130089351802,6733952
2016-03-30,244.82290649414062,245.96088609325477,242.28262262219138,243.22517202406675,7814380
2016-03-31,246.2482147216797,248.02987333214085,244.84588258925535,245.25967033199808,20080392
2016-04-01,244.70794677734375,247.45516648806398,242.94929960607436,245.7079970517319,5158648
2016-04-04,245.76547241210938,246.62756537263604,244.6045093334314,244.88036785563116,6179960
2016-04-05,243.09869384765625,247.57009922734073,242.68490609026804,245.7539512249744,6663028
2016-04-06,244.02975463867188,245.28265171570004,242.93777033859303,243.9148089228741,4295376
2016-04-07,242.65040588378906,244.77690162459916,240.70783451329768,244.60448305101997,3911692
2016-04-08,243.53549194335938,244.4550577055945,242.3630512090936,242.5354697895127,2962796
2016-04-11,246.20220947265625,246.92637307132523,239.74226606650987,243.75388825574956,4049620
2016-04-12,244.37460327148438,246.2137348106865,243.51251036248337,245.8918811787421,4941480
2016-04-13,248.6851043701172,249.42074586876015,245.86893378677175,246.44366247725043,4974604
2016-04-18,250.07595825195312,251.04149122379803,246.35169951142797,249.08741368222087,4117068
2016-04-20,252.38632202148438,252.8805942501029,249.0988911339857,251.01847912320906,3821352
2016-04-21,250.84608459472656,254.06456519386506,250.35181231870268,251.7311611469049,8191728
2016-04-22,251.0759735107422,253.07601806611024,249.47821096324842,250.46675550523517,7809320
2016-04-25,251.32879638671875,252.88056348080553,249.31724644993963,252.88056348080553,5561960
2016-04-26,256.0645751953125,256.3289559642722,251.15639855692143,251.73112715773817,7053796
